RegionID,SizeRank,RegionName,RegionType,StateName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,city,state_id,state_name,lat,lng,population,density,geometry
394714,40,Jacksonville,msa,FL,35.0,31.0,31.0,32.0,33.0,35.0,36.0,38.0,40.0,43.0,48.0,47.0,43.0,37.0,33.0,29.0,26.0,25.0,28.0,28.0,30.0,32.0,35.0,32.0,25.0,21.0,22.0,24.0,21.0,17.0,15.0,13.0,11.0,10.0,9.0,7.0,5.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,5.0,5.0,5.0,6.0,7.0,11.0,14.0,18.0,24.0,32.0,,43.0,40.0,34.0,31.0,29.0,29.0,29.0,30.0,31.0,35.0,38.0,42.0,Jacksonville,FL,Florida,30.3322,-81.6749,1288298,491.0,POINT (-81.6749 30.3322)
394862,41,Milwaukee,msa,WI,,,,,,,,,,,,,58.0,39.0,29.0,33.0,32.0,33.0,36.0,40.0,42.0,51.0,53.0,55.0,41.0,35.0,30.0,30.0,29.0,29.0,30.0,31.0,35.0,37.0,38.0,32.0,26.0,18.0,16.0,18.0,21.0,25.0,28.0,30.0,31.0,32.0,33.0,28.0,23.0,16.0,15.0,15.0,19.0,23.0,28.0,29.0,29.0,30.0,30.0,28.0,22.0,14.0,10.0,9.0,12.0,14.0,16.0,18.0,24.0,28.0,31.0,Milwaukee,WI,Wisconsin,43.0642,-87.9675,1290940,2301.6,POINT (-87.9675 43.0642)
394935,42,Oklahoma City,msa,OK,69.0,47.0,25.0,23.0,21.0,22.0,26.0,31.0,35.0,42.0,47.0,51.0,42.0,29.0,18.0,15.0,16.0,18.0,21.0,23.0,24.0,29.0,30.0,28.0,20.0,15.0,12.0,12.0,10.0,10.0,9.0,9.0,9.0,10.0,10.0,9.0,6.0,4.0,4.0,4.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,4.0,4.0,5.0,6.0,8.0,10.0,12.0,15.0,18.0,17.0,13.0,9.0,8.0,7.0,8.0,10.0,12.0,14.0,17.0,22.0,27.0,Oklahoma City,OK,Oklahoma,35.4676,-97.5136,998806,433.6,POINT (-97.5136 35.4676)
395012,43,Raleigh,msa,NC,9.0,7.0,7.0,7.0,9.0,10.0,12.0,12.0,13.0,15.0,17.0,16.0,13.0,9.0,8.0,9.0,11.0,11.0,12.0,13.0,15.0,18.0,18.0,15.0,9.0,7.0,7.0,7.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,6.0,8.0,11.0,,,,,26.0,16.0,9.0,7.0,6.0,7.0,8.0,10.0,12.0,15.0,21.0,22.0,Raleigh,NC,North Carolina,35.8324,-78.6429,1163152,1210.0,POINT (-78.6429 35.8324)
394849,44,Memphis,msa,TN,49.0,35.0,26.0,23.0,25.0,26.0,31.0,31.0,36.0,41.0,47.0,43.0,35.0,22.0,16.0,10.0,12.0,14.0,17.0,17.0,18.0,20.0,22.0,20.0,14.0,10.0,8.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,10.0,13.0,17.0,14.0,12.0,12.0,14.0,16.0,19.0,18.0,18.0,15.0,14.0,11.0,9.0,9.0,10.0,13.0,16.0,18.0,19.0,21.0,25.0,28.0,28.0,25.0,22.0,20.0,20.0,21.0,23.0,25.0,26.0,29.0,32.0,35.0,Memphis,TN,Tennessee,35.1087,-89.9663,1037998,824.8,POINT (-89.9663 35.1087)
395022,45,Richmond,msa,VA,25.0,10.0,11.0,12.0,15.0,17.0,19.0,21.0,25.0,31.0,33.0,28.0,18.0,12.0,9.0,9.0,11.0,13.0,15.0,17.0,21.0,32.0,33.0,28.0,14.0,8.0,8.0,8.0,7.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,7.0,7.0,8.0,,12.0,10.0,7.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,8.0,10.0,11.0,Richmond,VA,Virginia,37.5295,-77.4756,1073223,1463.7,POINT (-77.4756 37.5295)
394807,46,Louisville,msa,KY,25.0,14.0,11.0,12.0,13.0,15.0,16.0,17.0,21.0,29.0,35.0,36.0,26.0,17.0,13.0,13.0,14.0,15.0,16.0,18.0,19.0,27.0,33.0,31.0,20.0,12.0,10.0,10.0,7.0,6.0,6.0,6.0,6.0,8.0,14.0,14.0,12.0,5.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,8.0,7.0,7.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,8.0,10.0,14.0,16.0,14.0,9.0,6.0,5.0,5.0,5.0,6.0,7.0,8.0,11.0,14.0,18.0,Louisville,KY,Kentucky,38.1663,-85.6485,963812,923.1,POINT (-85.6485 38.1663)
394910,47,New Orleans,msa,LA,43.0,33.0,28.0,29.0,30.0,32.0,33.0,34.0,34.0,38.0,43.0,42.0,38.0,30.0,26.0,21.0,22.0,26.0,31.0,33.0,33.0,35.0,41.0,39.0,32.0,24.0,20.0,20.0,18.0,16.0,15.0,12.0,12.0,13.0,12.0,11.0,8.0,7.0,7.0,6.0,7.0,8.0,13.0,13.0,13.0,9.0,9.0,8.0,7.0,6.0,7.0,8.0,11.0,14.0,17.0,21.0,25.0,32.0,39.0,37.0,32.0,24.0,21.0,25.0,28.0,31.0,30.0,32.0,36.0,41.0,48.0,New Orleans,LA,Louisiana,30.0687,-89.9288,932759,866.5,POINT (-89.9288 30.0687)
395053,48,Salt Lake City,msa,UT,17.0,8.0,9.0,9.0,11.0,11.0,13.0,16.0,20.0,25.0,29.0,27.0,19.0,11.0,9.0,10.0,12.0,15.0,16.0,16.0,18.0,20.0,19.0,13.0,8.0,8.0,9.0,11.0,10.0,9.0,6.0,6.0,6.0,6.0,8.0,8.0,7.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,5.0,5.0,5.0,6.0,10.0,13.0,17.0,20.0,24.0,31.0,38.0,35.0,25.0,13.0,9.0,8.0,10.0,12.0,15.0,18.0,22.0,27.0,31.0,Salt Lake City,UT,Utah,40.7776,-111.9311,1173879,700.8,POINT (-111.9311 40.7776)
394669,49,Hartford,msa,CT,47.0,23.0,18.0,17.0,21.0,27.0,31.0,34.0,37.0,46.0,57.0,54.0,40.0,23.0,17.0,18.0,20.0,25.0,28.0,30.0,35.0,44.0,52.0,47.0,33.0,19.0,15.0,14.0,10.0,8.0,8.0,8.0,9.0,11.0,16.0,15.0,12.0,5.0,5.0,5.0,6.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,5.0,5.0,5.0,5.0,6.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,8.0,8.0,Hartford,CT,Connecticut,41.7661,-72.6834,974684,2689.4,POINT (-72.6834 41.7661)
394425,50,Buffalo,msa,NY,32.0,18.0,14.0,13.0,15.0,17.0,21.0,24.0,29.0,33.0,38.0,37.0,29.0,19.0,14.0,13.0,14.0,16.0,19.0,20.0,25.0,33.0,38.0,33.0,23.0,20.0,18.0,17.0,10.0,10.0,10.0,11.0,12.0,13.0,13.0,12.0,10.0,9.0,9.0,9.0,9.0,10.0,10.0,11.0,11.0,12.0,12.0,11.0,10.0,9.0,9.0,9.0,10.0,11.0,11.0,11.0,12.0,16.0,19.0,18.0,14.0,10.0,9.0,9.0,10.0,10.0,10.0,11.0,12.0,15.0,17.0,Buffalo,NY,New York,42.9018,-78.8487,944589,2645.7,POINT (-78.8487 42.9018)
394388,51,Birmingham,msa,AL,27.0,16.0,13.0,14.0,16.0,19.0,21.0,25.0,26.0,30.0,33.0,30.0,22.0,14.0,12.0,13.0,14.0,15.0,17.0,19.0,21.0,24.0,24.0,21.0,15.0,12.0,10.0,10.0,8.0,8.0,7.0,8.0,8.0,9.0,10.0,10.0,7.0,5.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,5.0,5.0,6.0,8.0,10.0,11.0,14.0,18.0,22.0,20.0,15.0,10.0,9.0,8.0,9.0,10.0,13.0,15.0,16.0,20.0,26.0,Birmingham,AL,Alabama,33.5279,-86.7971,782111,526.4,POINT (-86.7971 33.5279)
395031,52,Rochester,msa,NY,34.0,18.0,16.0,15.0,17.0,20.0,24.0,26.0,29.0,36.0,42.0,39.0,28.0,17.0,13.0,13.0,14.0,16.0,18.0,21.0,25.0,32.0,34.0,29.0,19.0,15.0,13.0,12.0,9.0,8.0,9.0,9.0,10.0,11.0,11.0,10.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,Rochester,NY,New York,43.168,-77.6162,699921,2278.0,POINT (-77.6162 43.168)
394640,53,Grand Rapids,msa,MI,16.0,8.0,7.0,7.0,8.0,9.0,13.0,15.0,16.0,17.0,18.0,19.0,15.0,12.0,8.0,7.0,8.0,9.0,11.0,13.0,16.0,21.0,28.0,27.0,19.0,12.0,10.0,14.0,10.0,10.0,6.0,6.0,6.0,7.0,7.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,9.0,12.0,13.0,11.0,8.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,8.0,11.0,11.0,Grand Rapids,MI,Michigan,42.9619,-85.6562,609023,1708.2,POINT (-85.6562 42.9619)
395167,54,Tucson,msa,AZ,27.0,21.0,18.0,16.0,16.0,16.0,16.0,16.0,18.0,21.0,26.0,25.0,25.0,19.0,18.0,15.0,16.0,15.0,15.0,14.0,14.0,18.0,19.0,17.0,12.0,10.0,11.0,11.0,9.0,7.0,5.0,5.0,6.0,7.0,8.0,7.0,6.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,7.0,8.0,8.0,7.0,5.0,5.0,5.0,5.0,7.0,10.0,13.0,16.0,20.0,27.0,32.0,30.0,23.0,16.0,12.0,10.0,9.0,10.0,10.0,11.0,14.0,20.0,25.0,Tucson,AZ,Arizona,32.1541,-110.8787,878320,863.9,POINT (-110.8787 32.1541)
395169,56,Tulsa,msa,OK,56.0,40.0,32.0,30.0,30.0,33.0,37.0,40.0,48.0,57.0,61.0,60.0,48.0,37.0,30.0,29.0,31.0,28.0,31.0,31.0,32.0,35.0,38.0,37.0,28.0,22.0,18.0,16.0,13.0,11.0,11.0,10.0,10.0,12.0,14.0,20.0,16.0,13.0,5.0,5.0,5.0,6.0,7.0,8.0,8.0,9.0,8.0,8.0,6.0,5.0,5.0,5.0,6.0,8.0,9.0,11.0,14.0,17.0,20.0,17.0,15.0,11.0,9.0,9.0,10.0,11.0,13.0,14.0,17.0,21.0,27.0,Tulsa,OK,Oklahoma,36.1283,-95.9042,731743,804.2,POINT (-95.9042 36.1283)
394619,57,Fresno,msa,CA,16.0,14.0,13.0,11.0,13.0,14.0,16.0,16.0,20.0,24.0,27.0,26.0,21.0,18.0,16.0,17.0,19.0,18.0,17.0,20.0,25.0,29.0,31.0,25.0,18.0,20.0,21.0,23.0,16.0,12.0,9.0,8.0,9.0,10.0,10.0,9.0,8.0,7.0,8.0,8.0,8.0,9.0,13.0,13.0,12.0,9.0,8.0,8.0,7.0,7.0,7.0,7.0,9.0,13.0,16.0,17.0,20.0,23.0,27.0,24.0,19.0,11.0,9.0,8.0,8.0,10.0,11.0,13.0,14.0,18.0,20.0,Fresno,CA,California,36.783,-119.7939,725276,1805.3,POINT (-119.7939 36.783)
395238,58,Worcester,msa,MA,23.0,13.0,10.0,9.0,12.0,14.0,16.0,18.0,22.0,30.0,34.0,31.0,22.0,14.0,9.0,9.0,11.0,14.0,14.0,15.0,17.0,22.0,24.0,21.0,15.0,9.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,10.0,10.0,9.0,7.0,6.0,6.0,6.0,7.0,7.0,8.0,8.0,9.0,10.0,9.0,9.0,7.0,6.0,6.0,9.0,9.0,10.0,9.0,9.0,10.0,12.0,13.0,12.0,9.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,9.0,11.0,12.0,Worcester,MA,Massachusetts,42.2705,-71.8079,486486,2110.2,POINT (-71.8079 42.2705)
394938,59,Omaha,msa,NE,20.0,17.0,12.0,12.0,13.0,16.0,20.0,21.0,24.0,36.0,48.0,50.0,37.0,23.0,18.0,15.0,15.0,15.0,16.0,25.0,32.0,40.0,43.0,40.0,28.0,17.0,11.0,12.0,12.0,12.0,15.0,13.0,12.0,7.0,12.0,11.0,10.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,4.0,4.0,4.0,5.0,6.0,6.0,7.0,10.0,13.0,13.0,10.0,6.0,4.0,4.0,4.0,5.0,6.0,7.0,9.0,11.0,16.0,17.0,Omaha,NE,Nebraska,41.2627,-96.0529,821345,1323.9,POINT (-96.0529 41.2627)
394415,60,Bridgeport,msa,CT,54.0,29.0,23.0,25.0,32.0,38.0,40.0,42.0,45.0,53.0,58.0,52.0,40.0,29.0,25.0,27.0,32.0,41.0,45.0,48.0,49.0,63.0,69.0,60.0,38.0,29.0,32.0,31.0,24.0,17.0,17.0,18.0,19.0,21.0,27.0,25.0,19.0,8.0,7.0,8.0,10.0,13.0,14.0,16.0,16.0,17.0,16.0,13.0,9.0,7.0,7.0,8.0,10.0,13.0,14.0,15.0,17.0,20.0,20.0,17.0,11.0,9.0,8.0,8.0,10.0,11.0,12.0,12.0,12.0,15.0,15.0,Bridgeport,CT,Connecticut,41.1918,-73.1954,908251,3568.4,POINT (-73.1954 41.1918)
394653,61,Greenville,msa,SC,18.0,13.0,12.0,12.0,13.0,16.0,18.0,21.0,26.0,33.0,35.0,31.0,22.0,17.0,14.0,15.0,16.0,18.0,20.0,23.0,25.0,29.0,31.0,30.0,21.0,15.0,13.0,14.0,13.0,12.0,10.0,9.0,10.0,11.0,12.0,10.0,7.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,7.0,8.0,9.0,11.0,17.0,21.0,20.0,15.0,11.0,9.0,8.0,8.0,8.0,10.0,12.0,15.0,19.0,21.0,Greenville,SC,South Carolina,34.8354,-82.3646,401443,917.9,POINT (-82.3646 34.8354)
394312,62,Albuquerque,msa,NM,33.0,21.0,15.0,14.0,17.0,20.0,25.0,29.0,33.0,38.0,43.0,39.0,29.0,17.0,14.0,14.0,15.0,16.0,17.0,18.0,21.0,25.0,26.0,21.0,13.0,8.0,8.0,8.0,7.0,6.0,5.0,5.0,6.0,6.0,7.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0,8.0,10.0,11.0,13.0,15.0,13.0,9.0,5.0,4.0,4.0,5.0,7.0,8.0,9.0,11.0,15.0,17.0,Albuquerque,NM,New Mexico,35.1054,-106.6465,769986,1159.8,POINT (-106.6465 35.1054)
394357,63,Bakersfield,msa,CA,33.0,27.0,27.0,27.0,24.0,26.0,27.0,32.0,37.0,44.0,45.0,40.0,34.0,29.0,29.0,26.0,29.0,31.0,31.0,30.0,34.0,38.0,51.0,47.0,42.0,29.0,28.0,27.0,22.0,17.0,16.0,14.0,15.0,12.0,16.0,14.0,12.0,6.0,6.0,7.0,7.0,8.0,8.0,9.0,10.0,10.0,10.0,8.0,7.0,7.0,7.0,9.0,12.0,15.0,17.0,19.0,22.0,28.0,31.0,29.0,22.0,16.0,13.0,11.0,11.0,13.0,14.0,16.0,18.0,22.0,22.0,Bakersfield,CA,California,35.3529,-119.0359,571992,1038.8,POINT (-119.0359 35.3529)
394308,64,Albany,msa,NY,52.0,31.0,23.0,20.0,23.0,25.0,30.0,32.0,36.0,46.0,57.0,60.0,47.0,31.0,19.0,18.0,18.0,20.0,24.0,29.0,36.0,47.0,56.0,53.0,37.0,24.0,18.0,16.0,11.0,9.0,10.0,11.0,13.0,17.0,17.0,14.0,9.0,7.0,6.0,6.0,7.0,8.0,10.0,11.0,13.0,15.0,17.0,14.0,11.0,7.0,7.0,7.0,8.0,9.0,11.0,12.0,13.0,15.0,19.0,17.0,13.0,8.0,7.0,6.0,7.0,7.0,8.0,9.0,10.0,12.0,15.0,Albany,NY,New York,42.6664,-73.7987,590694,1798.3,POINT (-73.7987 42.6664)
394753,65,Knoxville,msa,TN,31.0,21.0,16.0,16.0,16.0,18.0,21.0,23.0,27.0,30.0,35.0,32.0,24.0,16.0,13.0,13.0,14.0,15.0,14.0,16.0,17.0,22.0,26.0,24.0,17.0,10.0,9.0,10.0,9.0,7.0,6.0,5.0,6.0,7.0,7.0,7.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,5.0,6.0,8.0,9.0,11.0,14.0,15.0,13.0,9.0,6.0,4.0,4.0,5.0,6.0,8.0,9.0,11.0,15.0,18.0,Knoxville,TN,Tennessee,35.9692,-83.9496,615829,750.3,POINT (-83.9496 35.9692)
394367,66,Baton Rouge,msa,LA,,,,,,,,,65.0,82.0,94.0,83.0,72.0,71.0,74.0,69.0,63.0,64.0,69.0,64.0,56.0,59.0,66.0,65.0,53.0,41.0,39.0,38.0,34.0,29.0,26.0,24.0,21.0,21.0,22.0,24.0,25.0,19.0,14.0,6.0,6.0,7.0,8.0,8.0,8.0,7.0,6.0,5.0,5.0,4.0,5.0,5.0,6.0,9.0,12.0,14.0,17.0,22.0,27.0,25.0,20.0,14.0,13.0,13.0,14.0,15.0,18.0,21.0,26.0,30.0,35.0,Baton Rouge,LA,Louisiana,30.442,-91.1311,635671,1001.4,POINT (-91.1311 30.442)
394843,67,McAllen,msa,TX,83.0,74.0,61.0,63.0,64.0,59.0,48.0,47.0,59.0,76.0,99.0,101.0,99.0,87.0,87.0,86.0,86.0,88.0,92.0,93.0,82.0,83.0,83.0,85.0,73.0,65.0,63.0,63.0,57.0,47.0,38.0,31.0,25.0,27.0,30.0,33.0,34.0,31.0,28.0,24.0,23.0,22.0,21.0,21.0,21.0,23.0,27.0,28.0,28.0,25.0,24.0,22.0,22.0,24.0,28.0,32.0,36.0,38.0,42.0,39.0,43.0,42.0,44.0,40.0,40.0,42.0,43.0,42.0,47.0,52.0,53.0,McAllen,TX,Texas,26.2252,-98.2467,797341,884.4,POINT (-98.2467 26.2252)
394908,68,New Haven,msa,CT,57.0,33.0,21.0,19.0,23.0,25.0,29.0,33.0,38.0,44.0,51.0,46.0,36.0,22.0,18.0,18.0,22.0,25.0,28.0,29.0,33.0,39.0,43.0,38.0,25.0,19.0,16.0,14.0,10.0,7.0,7.0,7.0,9.0,11.0,16.0,15.0,12.0,5.0,5.0,6.0,6.0,7.0,8.0,9.0,10.0,10.0,9.0,8.0,6.0,5.0,5.0,6.0,7.0,8.0,9.0,9.0,10.0,12.0,12.0,11.0,8.0,7.0,6.0,6.0,7.0,8.0,8.0,8.0,8.0,10.0,11.0,New Haven,CT,Connecticut,41.3113,-72.9246,565572,2804.1,POINT (-72.9246 41.3113)
394561,69,El Paso,msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,14.0,15.0,12.0,11.0,7.0,7.0,7.0,8.0,9.0,9.0,8.0,7.0,7.0,7.0,7.0,8.0,9.0,9.0,10.0,11.0,15.0,21.0,20.0,17.0,10.0,10.0,12.0,13.0,14.0,15.0,17.0,21.0,26.0,31.0,El Paso,TX,Texas,31.8476,-106.43,865270,1011.4,POINT (-106.43 31.8476)
394318,70,Allentown,msa,PA,70.0,57.0,44.0,40.0,42.0,43.0,43.0,40.0,54.0,61.0,69.0,67.0,62.0,58.0,48.0,44.0,39.0,43.0,46.0,55.0,54.0,63.0,63.0,65.0,50.0,48.0,45.0,45.0,37.0,30.0,28.0,20.0,17.0,16.0,22.0,20.0,15.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,9.0,12.0,13.0,14.0,15.0,16.0,15.0,12.0,9.0,8.0,8.0,8.0,9.0,9.0,9.0,10.0,12.0,13.0,Allentown,PA,Pennsylvania,40.5961,-75.4756,627863,2754.2,POINT (-75.4756 40.5961)
394952,71,Oxnard,msa,CA,18.0,14.0,14.0,16.0,18.0,21.0,24.0,26.0,31.0,36.0,39.0,36.0,28.0,22.0,19.0,19.0,20.0,22.0,24.0,24.0,25.0,28.0,28.0,24.0,16.0,14.0,16.0,16.0,15.0,12.0,12.0,10.0,10.0,9.0,9.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,10.0,10.0,9.0,8.0,8.0,8.0,8.0,9.0,12.0,15.0,18.0,21.0,23.0,26.0,29.0,24.0,18.0,11.0,10.0,9.0,10.0,10.0,11.0,12.0,13.0,16.0,16.0,Oxnard,CA,California,34.1964,-119.1815,369962,2944.1,POINT (-119.1815 34.1964)
394486,72,Columbia,msa,SC,73.0,55.0,37.0,33.0,28.0,28.0,33.0,40.0,61.0,78.0,90.0,69.0,54.0,37.0,38.0,31.0,31.0,33.0,38.0,49.0,56.0,60.0,59.0,48.0,45.0,45.0,46.0,38.0,27.0,23.0,22.0,18.0,17.0,16.0,17.0,14.0,12.0,10.0,8.0,5.0,5.0,6.0,6.0,8.0,9.0,11.0,11.0,9.0,6.0,5.0,6.0,6.0,8.0,8.0,15.0,15.0,16.0,15.0,18.0,19.0,14.0,11.0,16.0,14.0,14.0,8.0,10.0,12.0,14.0,17.0,19.0,Columbia,SC,South Carolina,34.0378,-80.9036,604065,383.1,POINT (-80.9036 34.0378)
753906,73,North Port,msa,FL,49.0,47.0,48.0,48.0,46.0,44.0,42.0,40.0,40.0,42.0,47.0,47.0,50.0,51.0,57.0,58.0,55.0,52.0,46.0,43.0,39.0,39.0,39.0,36.0,34.0,32.0,39.0,41.0,37.0,26.0,20.0,17.0,16.0,15.0,15.0,13.0,9.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,9.0,13.0,18.0,22.0,22.0,24.0,23.0,23.0,20.0,20.0,22.0,24.0,25.0,26.0,27.0,25.0,27.0,31.0,37.0,North Port,FL,Florida,27.0576,-82.1977,76975,299.1,POINT (-82.1977 27.0576)
845158,74,Dayton,msa,OH,28.0,18.0,13.0,12.0,13.0,15.0,18.0,20.0,25.0,32.0,39.0,39.0,31.0,18.0,10.0,8.0,9.0,11.0,12.0,12.0,14.0,20.0,23.0,20.0,12.0,7.0,6.0,5.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,5.0,4.0,3.0,3.0,4.0,5.0,5.0,7.0,7.0,9.0,11.0,13.0,11.0,8.0,5.0,4.0,4.0,4.0,4.0,5.0,6.0,8.0,11.0,13.0,Dayton,OH,Ohio,39.7805,-84.2003,668825,950.0,POINT (-84.2003 39.7805)
394457,75,Charleston,msa,SC,26.0,19.0,18.0,18.0,19.0,23.0,26.0,29.0,31.0,35.0,41.0,39.0,32.0,22.0,22.0,24.0,26.0,27.0,30.0,31.0,32.0,34.0,38.0,35.0,27.0,20.0,19.0,20.0,19.0,17.0,15.0,13.0,12.0,13.0,12.0,10.0,6.0,4.0,4.0,4.0,4.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,4.0,4.0,4.0,5.0,7.0,9.0,12.0,13.0,16.0,20.0,24.0,22.0,17.0,10.0,8.0,8.0,8.0,9.0,10.0,12.0,16.0,20.0,24.0,Charleston,SC,South Carolina,32.8168,-79.9687,706884,503.3,POINT (-79.9687 32.8168)
394648,76,Greensboro,msa,NC,55.0,47.0,37.0,35.0,33.0,28.0,23.0,19.0,20.0,24.0,31.0,30.0,22.0,13.0,10.0,10.0,10.0,10.0,11.0,12.0,13.0,17.0,20.0,19.0,12.0,10.0,9.0,9.0,7.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,4.0,4.0,4.0,4.0,5.0,7.0,8.0,9.0,11.0,14.0,17.0,16.0,12.0,7.0,6.0,6.0,7.0,7.0,8.0,9.0,11.0,15.0,18.0,Greensboro,NC,North Carolina,36.0956,-79.8271,347130,873.2,POINT (-79.8271 36.0956)
395134,77,Stockton,msa,CA,14.0,12.0,12.0,12.0,14.0,15.0,17.0,19.0,23.0,30.0,35.0,33.0,25.0,17.0,15.0,15.0,16.0,18.0,19.0,21.0,21.0,28.0,30.0,27.0,18.0,12.0,12.0,12.0,10.0,8.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,9.0,10.0,11.0,11.0,10.0,9.0,7.0,7.0,8.0,11.0,14.0,19.0,23.0,28.0,30.0,33.0,37.0,35.0,28.0,17.0,12.0,10.0,10.0,11.0,12.0,14.0,17.0,20.0,22.0,Stockton,CA,California,37.9765,-121.3109,413637,1980.5,POINT (-121.3109 37.9765)
394440,78,Cape Coral,msa,FL,50.0,52.0,53.0,54.0,52.0,51.0,49.0,47.0,47.0,49.0,54.0,56.0,58.0,59.0,62.0,63.0,65.0,64.0,60.0,53.0,48.0,46.0,48.0,49.0,47.0,43.0,48.0,49.0,46.0,34.0,27.0,23.0,22.0,23.0,24.0,21.0,15.0,10.0,7.0,7.0,7.0,8.0,8.0,8.0,9.0,10.0,10.0,10.0,9.0,8.0,8.0,10.0,13.0,17.0,22.0,27.0,27.0,25.0,21.0,23.0,24.0,24.0,26.0,30.0,35.0,39.0,38.0,35.0,33.0,35.0,41.0,Cape Coral,FL,Florida,26.6443,-81.9957,654405,724.2,POINT (-81.9957 26.6443)
394484,80,Colorado Springs,msa,CO,9.0,7.0,7.0,8.0,10.0,13.0,16.0,19.0,19.0,24.0,25.0,23.0,15.0,8.0,7.0,7.0,9.0,12.0,15.0,18.0,19.0,18.0,17.0,15.0,12.0,9.0,9.0,11.0,12.0,12.0,19.0,21.0,23.0,20.0,19.0,14.0,8.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,4.0,4.0,5.0,6.0,8.0,13.0,18.0,22.0,24.0,30.0,37.0,35.0,25.0,12.0,8.0,8.0,9.0,13.0,17.0,21.0,26.0,34.0,41.0,Colorado Springs,CO,Colorado,38.8674,-104.7605,638194,917.5,POINT (-104.7605 38.8674)
